[2026-08-13T07:56:14.736Z] User: 111 | Chat: 999001 | Callback: "app_771e1e6422" | Handler: Job Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T12:58:09.195Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_3b415430b40f" | Handler: Profile Approval Handler | Duration: 105840ms | Success: false | Reason: PRE_SAVE_CHIP_ORDER_MISMATCH
[2026-08-13T13:12:41.524Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_e67649971768" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T13:12:41.569Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_e4c78a33d161" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T13:12:41.611Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_3e2c151ebf27" | Handler: Profile Approval Handler | Duration: 31ms | Success: true | Reason: N/A
[2026-08-13T13:12:41.965Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T13:13:11.998Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_49f23ae1db4b" | Handler: Profile Approval Handler | Duration: 35ms | Success: true | Reason: N/A
[2026-08-13T13:13:12.049Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_c949f4374b7c" | Handler: Profile Approval Handler | Duration: 39ms | Success: true | Reason: N/A
[2026-08-13T13:13:12.091Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_1587b3e1e79e" | Handler: Profile Approval Handler | Duration: 31ms | Success: true | Reason: N/A
[2026-08-13T13:13:12.413Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T13:13:36.355Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_ad428ccaacbb" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T13:13:36.397Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_12bb67a64ff3" | Handler: Profile Approval Handler | Duration: 32ms | Success: true | Reason: N/A
[2026-08-13T13:13:36.443Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_6111f14b7fe7" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T13:13:36.812Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T13:14:32.899Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_7fae2b4907bb" | Handler: Profile Approval Handler | Duration: 43ms | Success: true | Reason: N/A
[2026-08-13T13:14:32.985Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_78ad640ec204" | Handler: Profile Approval Handler | Duration: 37ms | Success: true | Reason: N/A
[2026-08-13T13:14:33.034Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_5013d4ca92d4" | Handler: Profile Approval Handler | Duration: 37ms | Success: true | Reason: N/A
[2026-08-13T13:14:33.373Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T13:20:11.844Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_1279b916c3aa" | Handler: Profile Approval Handler | Duration: 103576ms | Success: false | Reason: PRE_SAVE_CHIP_ORDER_MISMATCH
[2026-08-13T13:31:25.331Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_363664de243b" | Handler: Profile Approval Handler | Duration: 34ms | Success: true | Reason: N/A
[2026-08-13T13:31:25.384Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_23fe77314354" | Handler: Profile Approval Handler | Duration: 37ms | Success: true | Reason: N/A
[2026-08-13T13:31:25.431Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_8995d2e11fa6" | Handler: Profile Approval Handler | Duration: 32ms | Success: true | Reason: N/A
[2026-08-13T13:31:25.778Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T13:36:04.441Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_fcc54744aa83" | Handler: Profile Approval Handler | Duration: 36ms | Success: true | Reason: N/A
[2026-08-13T13:36:04.489Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_d76228ab2b0d" | Handler: Profile Approval Handler | Duration: 35ms | Success: true | Reason: N/A
[2026-08-13T13:36:04.538Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_729b9955e794" | Handler: Profile Approval Handler | Duration: 35ms | Success: true | Reason: N/A
[2026-08-13T13:36:04.886Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T13:43:27.060Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_20f8539e7254" | Handler: Profile Approval Handler | Duration: 107443ms | Success: false | Reason: PRE_SAVE_CHIP_ORDER_MISMATCH
[2026-08-13T14:55:37.989Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_5588350fdf9f" | Handler: Profile Approval Handler | Duration: 35ms | Success: true | Reason: N/A
[2026-08-13T14:55:38.015Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_c459a4662bf3" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T14:55:38.039Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_fb4c15e4e040" | Handler: Profile Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T14:55:38.227Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T14:57:13.175Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_573eb8234cec" | Handler: Profile Approval Handler | Duration: 24ms | Success: true | Reason: N/A
[2026-08-13T14:57:13.204Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_8d695676c5b5" | Handler: Profile Approval Handler | Duration: 22ms | Success: true | Reason: N/A
[2026-08-13T14:57:13.227Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_b8f6dcfe0c70" | Handler: Profile Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T14:57:13.464Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T14:58:45.605Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_a702a5f9b4db" | Handler: Profile Approval Handler | Duration: 20753ms | Success: false | Reason: AUTOCOMPLETE_EXACT_MATCH_NOT_FOUND
[2026-08-13T15:04:12.265Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_807901034ce0" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T15:04:12.289Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_4b581ae2a0e9" | Handler: Profile Approval Handler | Duration: 18ms | Success: true | Reason: N/A
[2026-08-13T15:04:12.314Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_c6eb488d72ca" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:04:12.491Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:05:09.504Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_a9a6fe068acc" | Handler: Profile Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T15:05:09.526Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_44043ced3d22" | Handler: Profile Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T15:05:09.553Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_c90a4e4bf296" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:05:09.732Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:07:43.742Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_860f32d326d1" | Handler: Profile Approval Handler | Duration: 44965ms | Success: false | Reason: AUTOCOMPLETE_EXACT_MATCH_NOT_FOUND
[2026-08-13T15:11:10.908Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_f7d610e11cb5" | Handler: Profile Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T15:11:10.945Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_2f6261c5d5ee" | Handler: Profile Approval Handler | Duration: 26ms | Success: true | Reason: N/A
[2026-08-13T15:11:10.973Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_4607e8329800" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:11:11.208Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:12:01.900Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_e0b23431de13" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:12:01.924Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_56c7170acb7e" | Handler: Profile Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T15:12:01.948Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_7b47a5ce53db" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T15:12:02.135Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:20:46.325Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_7968037be5e7" | Handler: Profile Approval Handler | Duration: 22ms | Success: true | Reason: N/A
[2026-08-13T15:20:46.348Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_a8b3fdfc535f" | Handler: Profile Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T15:20:46.371Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_795f86f4c0fd" | Handler: Profile Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T15:20:46.556Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:21:32.796Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_316c3041c9ee" | Handler: Profile Approval Handler | Duration: 23ms | Success: true | Reason: N/A
[2026-08-13T15:21:32.824Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_b41297330056" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T15:21:32.852Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_8c92c9080fb0" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:21:33.050Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 1ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:25:41.294Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_dab9dd118504" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:25:41.320Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_8f6cf9f75ca6" | Handler: Profile Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T15:25:41.353Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_fc7e87673e7c" | Handler: Profile Approval Handler | Duration: 26ms | Success: true | Reason: N/A
[2026-08-13T15:25:41.535Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:28:38.942Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_51a58e2908f6" | Handler: Profile Approval Handler | Duration: 24ms | Success: true | Reason: N/A
[2026-08-13T15:28:38.970Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_d9413ef0d15f" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T15:28:38.996Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_94fa250355ae" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T15:28:39.204Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:35:05.351Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_56134100fd41" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T15:35:05.375Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_1aac3046506d" | Handler: Profile Approval Handler | Duration: 17ms | Success: true | Reason: N/A
[2026-08-13T15:35:05.397Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_6c14de2363bb" | Handler: Profile Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T15:35:05.579Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:37:23.472Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_38d658d070bf" | Handler: Profile Approval Handler | Duration: 18ms | Success: true | Reason: N/A
[2026-08-13T15:37:23.497Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_dc03ff099b52" | Handler: Profile Approval Handler | Duration: 18ms | Success: true | Reason: N/A
[2026-08-13T15:37:23.518Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_c999ce663f55" | Handler: Profile Approval Handler | Duration: 14ms | Success: true | Reason: N/A
[2026-08-13T15:37:23.707Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:39:36.044Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_e16223824aae" | Handler: Profile Approval Handler | Duration: 19327ms | Success: false | Reason: PROFILE_CHANGED_SINCE_PROPOSAL_CREATION
[2026-08-13T15:48:10.744Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_f53d378bfa90" | Handler: Profile Approval Handler | Duration: 20235ms | Success: false | Reason: PROFILE_CHANGED_SINCE_PROPOSAL_CREATION
[2026-08-13T15:55:54.491Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_b3a15ce66732" | Handler: Profile Approval Handler | Duration: 40ms | Success: true | Reason: N/A
[2026-08-13T15:55:54.522Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_7c1a192afbf9" | Handler: Profile Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T15:55:54.546Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_192fb5fc5e20" | Handler: Profile Approval Handler | Duration: 16ms | Success: true | Reason: N/A
[2026-08-13T15:55:54.753Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T15:57:22.097Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_c1ce2ede6966" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T15:57:22.120Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_f55091a01c17" | Handler: Profile Approval Handler | Duration: 15ms | Success: true | Reason: N/A
[2026-08-13T15:57:22.142Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_299605e78d31" | Handler: Profile Approval Handler | Duration: 15ms | Success: true | Reason: N/A
[2026-08-13T15:57:22.328Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T16:00:48.873Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_ccbfd413c4ad" | Handler: Profile Approval Handler | Duration: 11571ms | Success: false | Reason: PROFILE_CHANGED_SINCE_PROPOSAL_CREATION
[2026-08-13T16:07:04.748Z] User: 111 | Chat: 999001 | Callback: "profile_approval:APPROVE:prof_appr_975d557e3f8a" | Handler: Profile Approval Handler | Duration: 20ms | Success: true | Reason: N/A
[2026-08-13T16:07:04.777Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_64e69dbcb50b" | Handler: Profile Approval Handler | Duration: 21ms | Success: true | Reason: N/A
[2026-08-13T16:07:04.803Z] User: 111 | Chat: 999001 | Callback: "profile_approval:REJECT:prof_appr_2375210210c2" | Handler: Profile Approval Handler | Duration: 19ms | Success: true | Reason: N/A
[2026-08-13T16:07:05.003Z] User: 111 | Chat: 999001 | Callback: "completely_invalid_prefix_xyz123" | Handler: Unknown Callback Router | Duration: 0ms | Success: false | Reason: UNKNOWN_CALLBACK_PREFIX
[2026-08-13T16:10:46.628Z] User: 642578356 | Chat: 642578356 | Callback: "profile_approval:APPROVE:prof_appr_7cac61fcbf49" | Handler: Profile Approval Handler | Duration: 63232ms | Success: false | Reason: N/A
